Sample in Buffer,Sample in Window,TRIGGER,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/fifo_io_wbin_ptr[3:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/isNackPacket,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/isAckPacket,tidelink_design_i/tidelink_0/inst/u_tidelink_top/xhb_sub_hreadyout_raw,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/swi_enable,tidelink_design_i/tidelink_1/inst/u_tidelink_top/ahb_sub_hreadyout,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/txrouter/curr_ch[2:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/s_axi_wvalid,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/send_ack_req,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_wr_os_ctr[2:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/synth_b_pending,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/a2l_full,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_osr_ctr_r[16:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_haddr[7:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/p_1_in[3:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/ahb_sub_hwrite,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_lock_hit,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hreadyout,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_rempty,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/send_nack_req,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_rd_os_r,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_stall_expired,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_rd_os_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_mst_dphase_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_stall_ctr_r[16:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/link_addr_to_app_clk_r_addr[5:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/socl_l7_wdog_force_clear,tidelink_design_i/tidelink_1/inst/u_tidelink_top/s_axi_wvalid,tidelink_design_i/tidelink_0/inst/u_tidelink_top/s_axi_awvalid,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_htrans[1:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_rdata[18:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/state[2:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_err1_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/s_axi_wready,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/auto_tx_out_advance,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hsel,tidelink_design_i/tidelink_0/inst/u_tidelink_top/ahb_sub_hreadyout,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_lock_hit,tidelink_design_i/tidelink_1/inst/u_tidelink_top/xhb_sub_hreadyout_raw,tidelink_design_i/tidelink_1/inst/u_tidelink_top/wr_hold_r,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_wr_stuck_fire,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_a2l_valid,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_wfull,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/txrouter/curr_ch[2:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/socl_l7_wdog_force_clear,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/link_addr_to_app_clk_r_addr[5:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_htrans[1:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/dbg_freerun_ctr[23:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/link_addr_to_app_clk_r_addr[3:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/fifo_io_wbin_ptr[5:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/link_addr_to_app_clk_r_addr[3:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_wr_os_ctr[2:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_err1_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_osr_expired,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/crcCorruptSeen,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_haddr[7:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/a2l_full,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_osr_ctr_r[16:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/s_axi_wready,tidelink_design_i/tidelink_0/inst/u_tidelink_top/s_axi_awready,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hreadyout,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_stall_expired,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/enable_app_clk_demet_io_out,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/enable_app_clk_demet_io_out,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_ext_stalled,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/socl_l7_wdog_cnt[15:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_valid_ap,tidelink_design_i/tidelink_0/inst/u_tidelink_top/ahb_sub_htrans[1:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/s_axi_awvalid,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_lock,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_err2_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/s_axi_wlast,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hwrite,tidelink_design_i/tidelink_1/inst/u_tidelink_top/s_axi_wlast,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/auto_tx_out_advance,tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_wr_stuck_fire,tidelink_design_i/tidelink_0/inst/u_tidelink_top/wr_hold_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/swi_enable,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_a2l_valid,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/socl_l7_wdog_cnt[15:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/synth_b_pending,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_rdata[18:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_valid_ap,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/isNackPacket,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/fifo_io_wbin_ptr[3:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/sub_err2_r,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/a2l_full,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hwrite,tidelink_design_i/tidelink_0/inst/u_tidelink_top/pipe_valid_r,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hsel,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_arb_valid,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/send_nack_req,tidelink_design_i/tidelink_1/inst/u_tidelink_top/s_axi_awready,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/send_ack_req,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_stall_ctr_r[16:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/p_1_in61_in,tidelink_design_i/tidelink_1/inst/u_tidelink_top/p_1_in61_in,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/state[2:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/crcCorruptSeen,tidelink_design_i/tidelink_0/inst/u_tidelink_top/p_1_in[3:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/ahb_sub_hwrite,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/isAckPacket,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/a2l_fc_replay/a2l_full,tidelink_design_i/tidelink_1/inst/u_tidelink_top/pipe_valid_r,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hready,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_mst_dphase_r,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiwFC/a2l_fc_replay/fifo_io_wbin_ptr[5:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/dbg_freerun_ctr[23:0],tidelink_design_i/tidelink_1/inst/u_tidelink_top/ahb_sub_htrans[1:0],tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_lock,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_osr_expired,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_fc_adapter/dbg_tx_arb_valid,tidelink_design_i/tidelink_0/inst/u_tidelink_top/u_fc_adapter/dbg_tx_hready,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_rempty,tidelink_design_i/tidelink_1/inst/u_tidelink_top/u_chiplet_controller/u_wlink/axi2wl/wlink_axiawFC/ack_nack_fifo_io_wfull,tidelink_design_i/tidelink_1/inst/u_tidelink_top/sub_ext_stalled
1147,1147,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d4,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d4,0,0,0,0,1,1,0,0
1148,1148,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d5,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d5,0,0,0,0,1,1,0,0
1149,1149,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d6,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d6,0,0,0,0,1,1,0,0
1150,1150,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d7,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d7,0,0,0,0,1,1,0,0
1151,1151,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d8,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d8,0,0,0,0,1,1,0,0
1152,1152,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518d9,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518d9,0,0,0,0,1,1,0,0
1153,1153,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518da,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518da,0,0,0,0,1,1,0,0
1154,1154,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518db,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518db,0,0,0,0,1,1,0,0
1155,1155,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518dc,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518dc,0,0,0,0,1,1,0,0
1156,1156,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518dd,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518dd,0,0,0,0,1,1,0,0
1157,1157,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518de,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518de,0,0,0,0,1,1,0,0
1158,1158,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518df,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518df,0,0,0,0,1,1,0,0
1159,1159,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e0,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e0,0,0,0,0,1,1,0,0
1160,1160,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e1,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e1,0,0,0,0,1,1,0,0
1161,1161,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e2,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e2,0,0,0,0,1,1,0,0
1162,1162,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e3,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e3,0,0,0,0,1,1,0,0
1163,1163,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e4,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e4,0,0,0,0,1,1,0,0
1164,1164,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e5,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e5,0,0,0,0,1,1,0,0
1165,1165,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e6,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e6,0,0,0,0,1,1,0,0
1166,1166,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e7,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e7,0,0,0,0,1,1,0,0
1167,1167,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e8,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e8,0,0,0,0,1,1,0,0
1168,1168,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518e9,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518e9,0,0,0,0,1,1,0,0
1169,1169,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518ea,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518ea,0,0,0,0,1,1,0,0
1170,1170,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518eb,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518eb,0,0,0,0,1,1,0,0
1171,1171,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518ec,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518ec,0,0,0,0,1,1,0,0
1172,1172,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518ed,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518ed,0,0,0,0,1,1,0,0
1173,1173,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518ee,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518ee,0,0,0,0,1,1,0,0
1174,1174,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518ef,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518ef,0,0,0,0,1,1,0,0
1175,1175,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518f0,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518f0,0,0,0,0,1,1,0,0
1176,1176,0,0,0,0,1,1,1,0,0,0,0,0,0,00000,00,3,0,0,1,1,0,0,0,0,0,00000,00,0,0,0,0,00000,4,0,1,0,1,1,0,1,0,0,0,0,0,0,00,0,f518f1,0,00,0,0,0,0,0,00,0,00000,1,1,1,0,1,1,0,0000,0,0,0,0,0,0,0,0,0,0,0,1,0,0000,0,00000,0,0,0,0,0,0,0,1,0,0,1,0,00000,1,1,4,0,3,0,0,0,0,1,0,00,f518f1,0,0,0,0,1,1,0,0
